date,amount,currency,merchant,description,id,reportedBalance
06/03/2023,902.41,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000014567828 EED:230306 IND ID:r0j2f8g5x5 IND NAME:Elevate Nutrition Inc. EDI TRN: 0654567828TC,,q77kDDkzAruq8P4ob319tvk0D3vQyLHrj38Ep,2818.63
06/03/2023,10000,USD,Online Transfer from CHK ...7695 transaction#: 16755585923,,BvvRppRrzxFnKP8O1dwms4nKNO4y05CjDJw7b,2818.63
06/03/2023,-237.69,USD,ORIG CO NAME:ONDECK CAPITAL13 ORIG ID:1863052343 DESC DATE:230306 CO ENTRY DESCR:00015022 SEC:CCD TRACE#:113024164492331 EED:230306 IND ID:66038454 IND NAME:ELEVATE NUTRITION INC. TRN: 0654492331TC,,DjjMooMazxU1A8kr5dLMCmoQgVm1DKCqNBARP,2818.63
06/03/2023,-3,USD,NON-CHASE ATM FEE-WITH,,L556oo6gzquAd615yBKztVxq8gV47PtPLrEBp,2818.63
06/03/2023,-509.99,USD,NON-CHASE ATM WITHDRAW 646534 03/043708 LAS,,P77PooPNzKur963vLk0dcERyJME0BVS7y4pA6,2818.63
06/03/2023,-12070,USD,Online ACH Payment 11012705329 To Primarch2 (_######5507),,1VVMEEMdpnHVBxnJ9raLi7Y5R97MPEFqVLagP,2818.63
03/03/2023,-13,USD,JetBlue,,Z11j55jNzXHDqkRgApo9Hb4KyD3eAACznJ69E,4774.9
03/03/2023,-115.95,USD,ORIG CO NAME:ADP PAYROLL FEES ORIG ID:9659605001 DESC DATE:230303 CO ENTRY DESCR:ADP FEES SEC:CCD TRACE#:021000028681134 EED:230303 IND ID:787088635046 IND NAME:627165862ELEVATE NUTRI 550374703 TRN: 0628681134TC,,8DDMVVMqpxUjw7yzdOmqudYNjZy4DDFmwQaKA,4774.9
03/03/2023,-110.37,USD,COSMOPOL-CHANDELIER LAS VEGAS NV 03/03,,obby66yzKrH1ODjB8mvNSYeBdV8zoohdvZjkP,4774.9
03/03/2023,-156.05,USD,COSMOPOL-STK LAS VEGAS NV 03/02,,5wwMzzMDpniVk6LyN5ZmCkmZ4VR0PPtbZ9kdz,4774.9
02/03/2023,-1001.56,USD,ORIG CO NAME:8FIG INC ORIG ID:9352688246 DESC DATE:230302 CO ENTRY DESCR:400dd40SDBSEC:CCD TRACE#:121140399539512 EED:230302 IND ID:341688105457689 IND NAME:ELEVATE NUTRITION INC TRN: 0619539512TC,,DjjMooMazxU1A8kr5dLbF3rzJoJba5SVPrBVR,5129.27
02/03/2023,5000,USD,Online Transfer from CHK ...7695 transaction#: 16721027696,,1VVMEEMdpnHVBxnJ9ra5uoB1ZYZO8aijwZLjj,5129.27
01/03/2023,-32.51,USD,GSUITE_ngnsu cc@google.com CA 03/01,,akkZ55ZezdfKQN6x19MVCprm55RVdgIyDLOw7,1130.83
01/03/2023,29.59,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000017653400 EED:230301 IND ID:ST-T5W2B9Y3N5T9 IND NAME:ELEVATE NUTRITION INC TRN: 0607653400TC,,J88dXXdoz1H9yKav1P3DU3AabbZEvLUALrDB7,1130.83
01/03/2023,-456.45,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:MINPAYMENTSEC:CCD TRACE#:091000017703195 EED:230301 IND ID:ST-C3C4S7O9N4L2 IND NAME:ELEVATE NUTRITION INC TRN: 0607703195TC,,x66aKKazxrtv7AmOep18sD3711LRybHA6Nxkm,1130.83
28/02/2023,29.59,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000011947976 EED:230228 IND ID:ST-X4S4M8D2Y8C3 IND NAME:ELEVATE NUTRITION INC TRN: 0591947976TC,,XLLv55vNzXt61yjPKQZXcVyBzQ6praFOYEnab,1605.2
28/02/2023,-185.86,USD,Online ACH Payment 11012190606 To Primarch2 (_######5507),,pggKLLKzkxh0J1rabBAjcxePok3grJC7pY84g,1605.2
28/02/2023,-15,USD,MONTHLY SERVICE FEE,,noo3ww3zyAUa6LnD7PrKcvyoZrBnDAHM1z9pw,1605.2
27/02/2023,-237.69,USD,ORIG CO NAME:ONDECK CAPITAL13 ORIG ID:1863052343 DESC DATE:230227 CO ENTRY DESCR:00014878 SEC:CCD TRACE#:113024161672611 EED:230227 IND ID:65869441 IND NAME:ELEVATE NUTRITION INC. TRN: 0581672611TC,,NbbDooDNz3H05dr3wyAMc4dpXR3zjrCpmjkLM,1761.47
27/02/2023,1546.93,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000011668824 EED:230227 IND ID:y2n3h9z0x6 IND NAME:Elevate Nutrition Inc. EDI TRN: 0581668824TC,,ejjdzzdNwDUn3ZPJv9XoIgQENX036duL0BKby,1761.47
24/02/2023,68.03,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000012045434 EED:230224 IND ID:ST-E9S1C4X5T2F4 IND NAME:ELEVATE NUTRITION INC TRN: 0552045434TC,,7LLzVVzPext0dZE5aRpyHgvOEBNDDwtD3PkAg,452.23
24/02/2023,-92.12,USD,INTUIT *QBooks Onlin CL.INTUIT.COM CA 02/24,,g446MM6NLPHYdoBXDZgvtnYPKzQwwrt3X74me,452.23
23/02/2023,-50,USD,STAMPS.COM *USPOSTAG TX 02/23,,bAAmggmNzwsm4xJNbYE1sRPAZ06jjLfxvqVvY,476.32
23/02/2023,212.65,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000015230788 EED:230223 IND ID:ST-E8T0X6S5S4K1 IND NAME:ELEVATE NUTRITION INC TRN: 0545230788TC,,g446MM6NLPHYdoBXDZgmcOk6rXp99msM9qv9P,476.32
22/02/2023,32.91,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000013959244 EED:230222 IND ID:ST-A2C8C4B9O4S2 IND NAME:ELEVATE NUTRITION INC TRN: 0533959244TC,,1VVMEEMdpnHVBxnJ9raAIZx0EBwV3yUj30PwY,476.32
21/02/2023,-237.69,USD,ORIG CO NAME:ONDECK CAPITAL13 ORIG ID:1863052343 DESC DATE:230221 CO ENTRY DESCR:00014762 SEC:CCD TRACE#:113024162318109 EED:230221 IND ID:65731707 IND NAME:ELEVATE NUTRITION INC. TRN: 0522318109TC,,Ogg1oo1Nzyhj4wPz6RvRCQe6Mbybe6hVkqk1n,280.76
21/02/2023,-76.73,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000014839766 EED:230221 IND ID:ST-U8H2B5X2J8E3 IND NAME:ELEVATE NUTRITION INC TRN: 0524839766TC,,Vwwk55kNzXimLB9e3pJpFmePNRgRePUXqmqD0,280.76
21/02/2023,-159,USD,REVIEWS.IO HTTPSWWW.REVI CA 02/21,,MmmLEEL7zBCm9YAEd3k3F9EgZN1NEgu51b1yN,280.76
17/02/2023,-10,USD,STAMPS.COM *USPOSTAG TX 02/17,,akkZ55ZezdfKQN6x19MxuNZg44Y1Jxt4DzMXd,754.18
17/02/2023,521.01,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000011319786 EED:230217 IND ID:6o6p3e8n7x IND NAME:Elevate Nutrition Inc. EDI TRN: 0481319786TC,,x66aKKazxrtv7AmOep1OUpVbOOmEY0Co6V8zz,754.18
16/02/2023,-850,USD,ORIG CO NAME:8FIG INC ORIG ID:9352688246 DESC DATE:230216 CO ENTRY DESCR:3ee6840SDBSEC:CCD TRACE#:121140398051911 EED:230216 IND ID:341688105457689 IND NAME:ELEVATE NUTRITION INC TRN: 0478051911TC,,5wwMzzMDpniVk6LyN5ZaS4MYryXREaH63NkpE,233.17
15/02/2023,82.44,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000018405626 EED:230215 IND ID:ST-H6N5Q6Z2I2U4 IND NAME:ELEVATE NUTRITION INC TRN: 0468405626TC,,obby66yzKrH1ODjB8mvxUARom0p98zCbad6ND,1093.17
15/02/2023,-17.99,USD,STAMPS.COM TX 02/15,,Z11j55jNzXHDqkRgApozidqAOPMp3eIkQzDdN,1093.17
15/02/2023,-126.8,USD,KOKU JAPAN* KOKU JAP kokujapanese@ NY 02/14,,5wwMzzMDpniVk6LyN5ZvTejPKEwQR0T4Lbgar,1093.17
14/02/2023,491.22,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000013179427 EED:230214 IND ID:t5f2t7d2m9 IND NAME:Elevate Nutrition Inc. EDI TRN: 0453179427TC,,g446MM6NLPHYdoBXDZgyiz613Y6J6kF3vr5aM,1028.72
13/02/2023,-237.69,USD,ORIG CO NAME:ONDECK CAPITAL13 ORIG ID:1863052343 DESC DATE:230213 CO ENTRY DESCR:00014625 SEC:CCD TRACE#:113024165260484 EED:230213 IND ID:65554236 IND NAME:ELEVATE NUTRITION INC. TRN: 0445260484TC,,bAAmggmNzwsm4xJNbYEwsBOg7gg1vvtxY6LR5,664.3
13/02/2023,-51,USD,CloudwaysLTD Mosta 02/08,,7LLzVVzPext0dZE5aRpvsr8aRaadNNU4L3RgM,664.3
13/02/2023,32.91,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000019090959 EED:230213 IND ID:ST-T1E4H4B9Z2M0 IND NAME:ELEVATE NUTRITION INC TRN: 0449090959TC,,911MOOMBpxHV6Q9dxzgRtydL4LLNJJsPBXRn5,664.3
13/02/2023,-65.03,USD,KLAVIYO INC. SOFTWARE KLAVIYO.COM MA 02/12,,g446MM6NLPHYdoBXDZgNcEv31334QQhMVXONR,664.3
10/02/2023,-44,USD,ORIG CO NAME:CHASE CREDIT CRD ORIG ID:4760039224 DESC DATE:230209 CO ENTRY DESCR:AUTOPAYBUSSEC:PPD TRACE#:021000027306429 EED:230210 IND ID: IND NAME:SALOMONE PAUL S TRN: 0417306429TC,,L556oo6gzquAd615yBKwC6DjrAJePXHdD11nd,934.11
09/02/2023,1235.8,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000014765597 EED:230209 IND ID:1e2k5a3k3q IND NAME:Elevate Nutrition Inc. EDI TRN: 0404765597TC,,k88PXXPmqyH5jzXZxL0rFejv0XQbd5IZZLZkjJ,978.11
09/02/2023,29.82,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000013886604 EED:230209 IND ID:ST-O4G7L7A2Q0B0 IND NAME:ELEVATE NUTRITION INC TRN: 0403886604TC,,KZZwoowbzPtk6jKPmnybFVrRz6Y43atKKMKOXB,978.11
08/02/2023,29.59,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000019909297 EED:230208 IND ID:ST-A5C2Q9K0H5W0 IND NAME:ELEVATE NUTRITION INC TRN: 0399909297TC,,AAAMVVMjz8soXYR7KNd8iyPPeRQgaYIQJMZxA,-287.51
08/02/2023,-24,USD,FREEPIK & FLATICON MALAGA 02/07,,k88PXXPmqyH5jzXZxL0ATp88YkKdm6U0dopZe,-287.51
08/02/2023,-915.01,USD,ORIG CO NAME:PNC BANK NA ORIG ID:9044036101 DESC DATE:230207 CO ENTRY DESCR:ONLINE PMTSEC:CCD TRACE#:043305139641408 EED:230208 IND ID:043000095030166 IND NAME:1400310000036488295700 TELECHK TRN: 0399641408TC,,KZZwoowbzPtk6jKPmnyxTBggnQP3K8CA5ELKw,-287.51
08/02/2023,-92.12,USD,ORIG CO NAME:INTUIT * ORIG ID:0000756346 DESC DATE:230208 CO ENTRY DESCR:QBooks OnlSEC:WEB TRACE#:021000021388851 EED:230208 IND ID:3865472 IND NAME:PAUL SALOMONE TRN: 0391388851TC,,yLLxkkxzJ4tOpvAdbr1gTyee3Qz47JI97pDP8,-287.51
07/02/2023,-235,USD,ORIG CO NAME:CHASE CREDIT CRD ORIG ID:4760039224 DESC DATE:230206 CO ENTRY DESCR:AUTOPAYBUSSEC:PPD TRACE#:021000026565324 EED:230207 IND ID: IND NAME:SALOMONE JILLIAN L TRN: 0386565324TC,,Vwwk55kNzXimLB9e3p8PcVgvkQ1VDEUj8VZR8,741.03
06/02/2023,-143.91,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000014454121 EED:230206 IND ID:ST-J8W2T3D4G0M1 IND NAME:ELEVATE NUTRITION INC TRN: 0374454121TC,,r99m11mzvrtX8qaZbygPcn8JVqMndDIw7Xxv8,1000.03
06/02/2023,-237.69,USD,ORIG CO NAME:ONDECK CAPITAL13 ORIG ID:1863052343 DESC DATE:230206 CO ENTRY DESCR:00014484 SEC:CCD TRACE#:113024160266152 EED:230206 IND ID:65396287 IND NAME:ELEVATE NUTRITION INC. TRN: 0370266152TC,,jJJ1551NP3Uxq7EZy6MBuyvg1VjyB8cjBxyLM,1000.03
03/02/2023,-192.4,USD,KOKU RESTAURANT ARMONK NY 02/02,,obby66yzKrH1ODjB8mgbSXVn3JoqJBUoZ3bBX,1413.63
03/02/2023,235.88,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000012427005 EED:230203 IND ID:m3q6j6m6t1 IND NAME:Elevate Nutrition Inc. EDI TRN: 0342427005TC,,g446MM6NLPHYdoBXDZp0imE59eQMeqi3LxKqV,1413.63
03/02/2023,25.3,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000012391213 EED:230203 IND ID:ST-L9I7H4B2L0W7 IND NAME:ELEVATE NUTRITION INC TRN: 0342391213TC,,bAAmggmNzwsm4xJNbY7nuLB5jVvaVqIgw8Dqn,1413.63
03/02/2023,-370,USD,ORIG CO NAME:8FIG INC ORIG ID:9352688246 DESC DATE:230203 CO ENTRY DESCR:3dd44c0SDBSEC:CCD TRACE#:121140399684235 EED:230203 IND ID:341688105457689 IND NAME:ELEVATE NUTRITION INC TRN: 0349684235TC,,5wwMzzMDpniVk6LyN51nf5VAgnPonZs69O4Bq,1413.63
02/02/2023,-380,USD,ORIG CO NAME:8FIG INC ORIG ID:9352688246 DESC DATE:230202 CO ENTRY DESCR:3dbf340SDBSEC:CCD TRACE#:121140393898204 EED:230202 IND ID:341688105457689 IND NAME:ELEVATE NUTRITION INC TRN: 0333898204TC,,BvvRppRrzxFnKP8O1daoUELaedK3KrC8BQBrw,1522.45
01/02/2023,32.91,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000015949246 EED:230201 IND ID:ST-Z1P1F0S7B0M2 IND NAME:ELEVATE NUTRITION INC TRN: 0325949246TC,,AAAMVVMjz8soXYR7KNeLUONwRypPVaUbn4XJ1,2062.85
01/02/2023,-32.51,USD,GSUITE_ngnsu cc@google.com CA 02/01,,k88PXXPmqyH5jzXZxLgQH5ewkpq81mF3veadJ,2062.85
01/02/2023,-73.85,USD,ORIG CO NAME:ADP PAYROLL FEES ORIG ID:9659605001 DESC DATE:230201 CO ENTRY DESCR:ADP FEES SEC:CCD TRACE#:021000021147419 EED:230201 IND ID:380065756525R01 IND NAME:ELEVATE NUTRITION INC 550374703 TRN: 0321147419TC,,KZZwoowbzPtk6jKPmn5qHaVOQB5goKU1moD5B,2062.85
31/01/2023,928.89,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000018902247 EED:230131 IND ID:5s3p0z1s9d IND NAME:Elevate Nutrition Inc. EDI TRN: 0318902247TC,,Ogg1oo1Nzyhj4wPz6RmmCbZxPZ4oBYUVzpxVK,2151.3
31/01/2023,-15,USD,MONTHLY SERVICE FEE,,911MOOMBpxHV6Q9dxzOOhp8zY8OPDjtkL6gkM,2151.3
31/01/2023,-141.67,USD,ORIG CO NAME:Double Click Dig ORIG ID:1294287528 DESC DATE:230131 CO ENTRY DESCR:041 SEC:CCD TRACE#:121140398916747 EED:230131 IND ID:e16160719 IND NAME:Elevate Nutrition 041Inv #041 TRN: 0318916747TC,,Vwwk55kNzXimLB9e3p88FRA40AkqQ3HXdn4Xq,2151.3
30/01/2023,-389.54,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:MINPAYMENTSEC:CCD TRACE#:091000016296380 EED:230130 IND ID:ST-M9E3T2G4V8M7 IND NAME:ELEVATE NUTRITION INC TRN: 0306296380TC,,ErrMooMxzdtPQvdV3wBBFdpxRpEy3rCJedQJ3,1364.08
30/01/2023,24.62,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000016372539 EED:230130 IND ID:ST-F4W0S4M7V5F3 IND NAME:ELEVATE NUTRITION INC TRN: 0306372539TC,,RVVBooBNzAHajDPd1vAAFOEeaE1oy5f4p9e4w,1364.08
30/01/2023,-237.69,USD,ORIG CO NAME:ONDECK CAPITAL13 ORIG ID:1863052343 DESC DATE:230130 CO ENTRY DESCR:00014339 SEC:CCD TRACE#:113024168178773 EED:230130 IND ID:65227593 IND NAME:ELEVATE NUTRITION INC. TRN: 0308178773TC,,MmmLEEL7zBCm9YAEd3QQFNnV3nPxvAH570X58,1364.08
27/01/2023,384.03,USD,ORIG CO NAME:INTUIT 59561855 ORIG ID:9215986202 DESC DATE:230127 CO ENTRY DESCR:DEPOSIT SEC:CCD TRACE#:021000026845386 EED:230127 IND ID:524771996506581 IND NAME:1981 TRN: 0276845386TC,,ejjdzzdNwDUn3ZPJv9jwcYXa7Lj8LLsYpZ0ky,1966.69
27/01/2023,-11.39,USD,ORIG CO NAME:INTUIT 45102705 ORIG ID:9215986202 DESC DATE:230127 CO ENTRY DESCR:TRAN FEE SEC:CCD TRACE#:021000026804274 EED:230127 IND ID:524771996506581 IND NAME:1981 TRN: 0276804274TC,,XLLv55vNzXt61yjPKQAatYQAjEvJEEsyRZY0b,1966.69
27/01/2023,32.91,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000016282459 EED:230127 IND ID:ST-T8L7F0G4N4V7 IND NAME:ELEVATE NUTRITION INC TRN: 0276282459TC,,NbbDooDNz3H05dr3wyX4sPRQE1Ng11fQVEmxM,1966.69
26/01/2023,32.91,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000011395535 EED:230126 IND ID:ST-F2W1W8G9J5Y4 IND NAME:ELEVATE NUTRITION INC TRN: 0261395535TC,,jJJ1551NP3Uxq7EZy6MeHzOa48DO6YI3Y941y,1561.14
25/01/2023,98.73,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000019655795 EED:230125 IND ID:ST-X1X4E2O0K9X0 IND NAME:ELEVATE NUTRITION INC TRN: 0259655795TC,,noo3ww3zyAUa6LnD7P5Khx7zLkLVLJU0JNzXp,1528.23
24/01/2023,806.59,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000016944587 EED:230124 IND ID:1j6z0k6h6u IND NAME:Elevate Nutrition Inc. EDI TRN: 0246944587TC,,P77PooPNzKur963vLkBntxvmrQPjkXf5zN8yRr,1304.5
24/01/2023,125,USD,ENGAGENCY SOFIA 01/23,,q77kDDkzAruq8P4ob3KdiagABmw6EPT5K0Lj94,1304.5
24/01/2023,-92.12,USD,INTUIT *QBooks Onlin CL.INTUIT.COM CA 01/24,,1VVMEEMdpnHVBxnJ9r1KSbAojm0gKnFrk7JVy6,1304.5
23/01/2023,-159,USD,REVIEWS.IO HTTPSWWW.REVI CA 01/21,,jJJ1551NP3Uxq7EZy6MbFJ0Ezr9R1ECDBOxXA,590.03
23/01/2023,-6,USD,ORIG CO NAME:ADP - TAX ORIG ID:9333006057 DESC DATE:230123 CO ENTRY DESCR:ADP - TAX SEC:CCD TRACE#:021000029323049 EED:230123 IND ID:927826732582A03 IND NAME:ELEVATE NUTRITION INC 323298036 TRN: 0239323049TC,,vddr33rz4gtYrKmEbvDktJ8aPDZoVaCnDNZjJ,590.03
23/01/2023,-237.69,USD,ORIG CO NAME:ONDECK CAPITAL13 ORIG ID:1863052343 DESC DATE:230123 CO ENTRY DESCR:00014196 SEC:CCD TRACE#:113024169342788 EED:230123 IND ID:65069819 IND NAME:ELEVATE NUTRITION INC. TRN: 0239342788TC,,099MeeM7pntVqPr1QJnoF15YqVdamYudX8paa,590.03
23/01/2023,-198,USD,BELLEAYRE SKI CENTER HIGHMOUNT NY 01/20,,r99m11mzvrtX8qaZbygEH3b9megZV9T17EX81,590.03
23/01/2023,415.3,USD,REMOTE ONLINE DEPOSIT # 1,,4ddMVVMLpntkKj3x5E4oC5QY6PkEjYHdrN3eN,590.03
20/01/2023,-74.35,USD,Speedway Margaretville NY 015505 01/20,,911MOOMBpxHV6Q9dxzO9ty57wkm3NJTyR5VDq,418.42
19/01/2023,62.5,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000016755356 EED:230119 IND ID:ST-M0U4R7T8F5Z6 IND NAME:ELEVATE NUTRITION INC TRN: 0196755356TC,,q77kDDkzAruq8P4ob3KOuw0mYg5bXJhn9MJzz,849.77
19/01/2023,-500,USD,ENGAGENCY SOFIA 01/18,,P77PooPNzKur963vLkBOHPyQnveNOAHJR6mdB,849.77
19/01/2023,-850,USD,ORIG CO NAME:8FIG INC ORIG ID:9352688246 DESC DATE:230119 CO ENTRY DESCR:3c97e40SDBSEC:CCD TRACE#:121140390210553 EED:230119 IND ID:341688105457689 IND NAME:ELEVATE NUTRITION INC TRN: 0190210553TC,,1VVMEEMdpnHVBxnJ9r1Ac05m3A4LQXCAyZmO5,849.77
18/01/2023,32.91,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000018412028 EED:230118 IND ID:ST-E3H2K4A0H3U1 IND NAME:ELEVATE NUTRITION INC TRN: 0188412028TC,,RVVBooBNzAHajDPd1vA1inR9MLQndqF4m7amY,1637.27
18/01/2023,783.65,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000011052397 EED:230118 IND ID:0e7o8p0j2j IND NAME:Elevate Nutrition Inc. EDI TRN: 0181052397TC,,Q99qooqNzkt43LManA5nh0erY6X0d4Hzq1VqB,1637.27
17/01/2023,-80,USD,IC* INSTACART*1102 HTTPSINSTACAR CA 01/15,,Z11j55jNzXHDqkRgApOBFenqOVQDqecvqzLQ0,1296.99
17/01/2023,-41.28,USD,IC* INSTACART*1102 HTTPSINSTACAR CA 01/15,,8DDMVVMqpxUjw7yzdOeoi4JLBOpZL4IZOmV5a,1296.99
17/01/2023,-50.54,USD,Sunoco,,J88dXXdoz1H9yKav1Pw7HO6jg8qrjOIkaAvgO,1296.99
17/01/2023,-17.99,USD,STAMPS.COM TX 01/15,,5wwMzzMDpniVk6LyN51bC08jK7OVj0IV7bALJ,1296.99
17/01/2023,-4.3,USD,ORIG CO NAME:INTUIT 87297865 ORIG ID:9215986202 DESC DATE:230116 CO ENTRY DESCR:TRAN FEE SEC:CCD TRACE#:021000026442003 EED:230117 IND ID:524771996506581 IND NAME:1981 TRN: 0176442003TC,,x66aKKazxrtv7AmOepXVs6JA4KzVA6Fo5AQL6,1296.99
17/01/2023,139.8,USD,ORIG CO NAME:INTUIT 02317915 ORIG ID:9215986202 DESC DATE:230116 CO ENTRY DESCR:DEPOSIT SEC:CCD TRACE#:021000029315107 EED:230117 IND ID:524771996506581 IND NAME:1981 TRN: 0179315107TC,,obby66yzKrH1ODjB8mg7CzkRmaMVRzCOndQaw,1296.99
17/01/2023,-237.69,USD,ORIG CO NAME:ONDECK CAPITAL13 ORIG ID:1863052343 DESC DATE:230117 CO ENTRY DESCR:00014082 SEC:CCD TRACE#:113024165300080 EED:230117 IND ID:64929170 IND NAME:ELEVATE NUTRITION INC. TRN: 0175300080TC,,akkZ55ZezdfKQN6x19emf0vkO9PZk0I4vy5PQ,1296.99
13/01/2023,338.03,USD,ORIG CO NAME:PAYABILITY ORIG ID:1471817501 DESC DATE: CO ENTRY DESCR:EDI PYMNTSSEC:CCD TRACE#:091000015260981 EED:230113 IND ID:7c2p7d0x7n IND NAME:Elevate Nutrition Inc. EDI TRN: 0135260981TC,,r99m11mzvrtX8qaZbygYtn790L5QLEFjqkZwVz,1663.71
13/01/2023,-65.03,USD,KLAVIYO INC. SOFTWARE KLAVIYO.COM MA 01/12,,099MeeM7pntVqPr1QJnXSRzYvbnLb9FBZRevA0,1663.71
13/01/2023,-98,USD,Online Transfer to CHK ...3970 transaction#: 16278499865 01/13,,vddr33rz4gtYrKmEbvDViK9anq7XqAhPxrM0V1,1663.71
13/01/2023,-51,USD,CloudwaysLTD Mosta 01/09,,jJJ1551NP3Uxq7EZy6MQSy7EQkNPkMhkgaZjeE,1663.71
12/01/2023,29.59,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000016934821 EED:230112 IND ID:ST-S3G2X5M2L2Q1 IND NAME:ELEVATE NUTRITION INC TRN: 0126934821TC,,x66aKKazxrtv7AmOepX6Ho6eD7bMqbioE4pgR,1372.68
12/01/2023,255.84,USD,ORIG CO NAME:INTUIT 89740495 ORIG ID:9215986202 DESC DATE:230112 CO ENTRY DESCR:DEPOSIT SEC:CCD TRACE#:021000027420938 EED:230112 IND ID:524771996506581 IND NAME:1981 TRN: 0127420938TC,,J88dXXdoz1H9yKav1PwRfYO43aL7nLIk1835b,1372.68
12/01/2023,-7.67,USD,ORIG CO NAME:INTUIT 74781545 ORIG ID:9215986202 DESC DATE:230112 CO ENTRY DESCR:TRAN FEE SEC:CCD TRACE#:021000027393021 EED:230112 IND ID:524771996506581 IND NAME:1981 TRN: 0127393021TC,,akkZ55ZezdfKQN6x19e3Cb0zpmg7BgH4Qg3VP,1372.68
11/01/2023,120.33,USD,ORIG CO NAME:STRIPE ORIG ID:1800948598 DESC DATE: CO ENTRY DESCR:TRANSFER SEC:CCD TRACE#:091000010459625 EED:230111 IND ID:ST-P7Q2K6S6R6X4 IND NAME:ELEVATE NUTRITION INC TRN: 0110459625TC,,Vwwk55kNzXimLB9e3p84FRVP3XwRXMtJ7LEe38,1159.95
